id_1,str_1,id_2,str_2,osa,cos,sample_edition_1,sample_edition_2
zspbk0013023,Babillard (le),spbk0000183,Babillard (le),1,1,"Babillard (le), by NA. (, )","Babillard (le), comédie de M. de Boissy, by Boissy, Louis [de]. (n.pl., NA)"
spbk0003798,Contes moraux,spbk0000405,Contes moraux,1,1,"Contes moraux par Marmontel, nouvelle Edition, by Marmontel, Jean-François. (La Haye, 1774)","Contes moraux par M. Le Prince de Beaumont, by Le Prince de Beaumont, Marie. (Lyon, 1774)"
zspbk0012801,Corps (des) politiques et de leurs gouvernements,spbk0000429,Corps (des) politiques et de leurs gouvernements,1,1,"Corps (des) politiques et de leurs gouvernements, by Lavie, Jean Charles de. (Lyon, )","Corps (des) politiques et de leurs gouvernements, by Lavie, Jean Charles [de]. (Lyon, 1767)"
zspbk0012013,Dictionnaire des hommes illustres,spbk0000547,Dictionnaire des hommes illustres,1,1,"Dictionnaire des hommes illustres, by NA. (, )","Dictionnaire des Portraits historiques anecdotes des hommes illustres, by Prezel, Honoré Lacombe [de]. (Paris, 1769)"
zspbk0013528,Dictionnaire des origines,spbk0000548,Dictionnaire des origines,1,1,"Dictionnaire des origines, by NA. (, )","Dictionnaire des origines, ou Époques des inventions utiles, des découvertes importantes, et de l'établissement des peuples, des religions, des sectes, by Origny, Pierre-Adam. (Paris, 1777)"
zspbk0011660,Bibliotheca botanica,spbk0001010,Bibliotheca botanica,1,1,"Bibliotheca botanica, by NA. (, )","Bibliotheca botanica, qua scripta ad rem herbariam facientia a rerum initiis recensentur, auctore Alberto von Haller, by Haller, Albrecht [von]. (Tiguri, 1771-1772)"
zspbk0011740,Histoire de la ville de Rouen,spbk0001117,Histoire de la ville de Rouen,1,1,"Histoire de la ville de Rouen, by NA. (, )","Histoire de la ville de Rouen... depuis sa fondation jusqu'en l'année 1774; suivie d'un essai sur la Normandie littéraire. Par M. S***, by Servin, Antoine-Nicolas. (Rouen, 1775)"
spbk0003595,Histoire romaine,spbk0001181,Histoire romaine,1,1,NA,"Histoire Romaine par Rollin, by Crevier, Jean Baptiste Louis. (Paris, )"
spbk00014976,Histoire secrète des femmes galantes de l'antiquit,spbk0001182,Histoire secrète des femmes galantes de l'antiquit,1,1,"Histoire secrète des femmes galantes de l'antiquité, by NA. (Paris, 1726-1732)","Histoire secrète des femmes galantes de l'antiquité, by Dubois, François-Nicolas. (n.pl., )"
zspbk0012588,Amours (les) de Mirtil,spbk00014830,Amours (les) de Mirtil,1,1,"Amours (les) de Mirtil, by NA. (, )","Amours (les) de Mirtil, by Sacy, Claude-Louis-Michel de. (Constantinople, 1761)"
spbk0004806,Meubles (les) vendus,spbk00014869,Meubles (les) vendus,1,1,"Meubles (les) vendus, by NA. (n.pl., NA)","Meubles vendus, by NA. (unknown, null)"
spbk00014909,Oeuvres,spbk00014870,Oeuvres,1,1,"Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition, by Shaftesbury, Anthony Ashley Cooper, 3rd Earl of. (Geneva, 1769)","Oeuvres de M. le marquis d'Argens, contenant les lettres juives, chinoises, cabalistiques et la philosophie du bon sens, by Argens, Jean-Baptiste Boyer, Marquis d'. (n.p., 1768)"
spbk00014929,Oeuvres,spbk00014870,Oeuvres,1,1,"Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1760)","Oeuvres de M. le marquis d'Argens, contenant les lettres juives, chinoises, cabalistiques et la philosophie du bon sens, by Argens, Jean-Baptiste Boyer, Marquis d'. (n.p., 1768)"
spbk00014930,Oeuvres,spbk00014870,Oeuvres,1,1,"Oeuvres du seigneur de Brantome, avec des remarques historiques et critiques, by Brantome, Pierre de Bourdeille, seigneur de. (The Hague, 1740)","Oeuvres de M. le marquis d'Argens, contenant les lettres juives, chinoises, cabalistiques et la philosophie du bon sens, by Argens, Jean-Baptiste Boyer, Marquis d'. (n.p., 1768)"
spbk00014978,Oeuvres,spbk00014870,Oeuvres,1,1,"Oeuvres complètes en vers et en prose, par M. Dorat, by Dorat, Claude-Joseph. (Paris, 1764)","Oeuvres de M. le marquis d'Argens, contenant les lettres juives, chinoises, cabalistiques et la philosophie du bon sens, by Argens, Jean-Baptiste Boyer, Marquis d'. (n.p., 1768)"
spbk0001797,Oeuvres,spbk00014870,Oeuvres,1,1,"Oeuvres, by Boulanger, Nicolas-Antoine. (n.pl., NA)","Oeuvres de M. le marquis d'Argens, contenant les lettres juives, chinoises, cabalistiques et la philosophie du bon sens, by Argens, Jean-Baptiste Boyer, Marquis d'. (n.p., 1768)"
zspbk0012529,Oeuvres,spbk00014870,Oeuvres,1,1,"Oeuvres, by NA. (, )","Oeuvres de M. le marquis d'Argens, contenant les lettres juives, chinoises, cabalistiques et la philosophie du bon sens, by Argens, Jean-Baptiste Boyer, Marquis d'. (n.p., 1768)"
spbk0001839,Oeuvres diverses de l'A*** L***,spbk00014871,Oeuvres diverses de l'A*** L***,1,1,"Oeuvres diverses de l'A*** L***, by Du Laurens, Henri-Joseph. (n.pl., 1775-1778)","Oeuvres diverses de l'A*** L***, by Du Laurens, Henri-Joseph. (n.p., 1775)"
spbk00014929,Oeuvres,spbk00014909,Oeuvres,1,1,"Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1760)","Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition, by Shaftesbury, Anthony Ashley Cooper, 3rd Earl of. (Geneva, 1769)"
spbk00014930,Oeuvres,spbk00014909,Oeuvres,1,1,"Oeuvres du seigneur de Brantome, avec des remarques historiques et critiques, by Brantome, Pierre de Bourdeille, seigneur de. (The Hague, 1740)","Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition, by Shaftesbury, Anthony Ashley Cooper, 3rd Earl of. (Geneva, 1769)"
spbk00014978,Oeuvres,spbk00014909,Oeuvres,1,1,"Oeuvres complètes en vers et en prose, par M. Dorat, by Dorat, Claude-Joseph. (Paris, 1764)","Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition, by Shaftesbury, Anthony Ashley Cooper, 3rd Earl of. (Geneva, 1769)"
spbk0001797,Oeuvres,spbk00014909,Oeuvres,1,1,"Oeuvres, by Boulanger, Nicolas-Antoine. (n.pl., NA)","Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition, by Shaftesbury, Anthony Ashley Cooper, 3rd Earl of. (Geneva, 1769)"
zspbk0012529,Oeuvres,spbk00014909,Oeuvres,1,1,"Oeuvres, by NA. (, )","Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition, by Shaftesbury, Anthony Ashley Cooper, 3rd Earl of. (Geneva, 1769)"
zspbk0013653,Essai philosophique sur l'âme des bêtes,spbk00014914,Essai philosophique sur l'âme des bêtes,1,1,"Essai philosophique sur l'âme des bêtes, by Boullier, David Renaud. (, )","Essai philosophique sur l'âme des bêtes, où l'on traite de son existence et de sa nature et où l'on mêle par occasion diverses réflexions sur la nature de la liberté, celle de nos sensations, sur l'union de l'âme et du corps, sur l'immortalité de l'âme, et où l'on réfute diverses objections de M. Bayle , by Boullier, David Renaud. (Amsterdam, 1728)"
spbk00014930,Oeuvres,spbk00014929,Oeuvres,1,1,"Oeuvres du seigneur de Brantome, avec des remarques historiques et critiques, by Brantome, Pierre de Bourdeille, seigneur de. (The Hague, 1740)","Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1760)"
spbk00014978,Oeuvres,spbk00014929,Oeuvres,1,1,"Oeuvres complètes en vers et en prose, par M. Dorat, by Dorat, Claude-Joseph. (Paris, 1764)","Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1760)"
spbk0001797,Oeuvres,spbk00014929,Oeuvres,1,1,"Oeuvres, by Boulanger, Nicolas-Antoine. (n.pl., NA)","Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1760)"
zspbk0012529,Oeuvres,spbk00014929,Oeuvres,1,1,"Oeuvres, by NA. (, )","Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1760)"
spbk00014978,Oeuvres,spbk00014930,Oeuvres,1,1,"Oeuvres complètes en vers et en prose, par M. Dorat, by Dorat, Claude-Joseph. (Paris, 1764)","Oeuvres du seigneur de Brantome, avec des remarques historiques et critiques, by Brantome, Pierre de Bourdeille, seigneur de. (The Hague, 1740)"
spbk0001797,Oeuvres,spbk00014930,Oeuvres,1,1,"Oeuvres, by Boulanger, Nicolas-Antoine. (n.pl., NA)","Oeuvres du seigneur de Brantome, avec des remarques historiques et critiques, by Brantome, Pierre de Bourdeille, seigneur de. (The Hague, 1740)"
zspbk0012529,Oeuvres,spbk00014930,Oeuvres,1,1,"Oeuvres, by NA. (, )","Oeuvres du seigneur de Brantome, avec des remarques historiques et critiques, by Brantome, Pierre de Bourdeille, seigneur de. (The Hague, 1740)"
spbk0001797,Oeuvres,spbk00014978,Oeuvres,1,1,"Oeuvres, by Boulanger, Nicolas-Antoine. (n.pl., NA)","Oeuvres complètes en vers et en prose, par M. Dorat, by Dorat, Claude-Joseph. (Paris, 1764)"
zspbk0012529,Oeuvres,spbk00014978,Oeuvres,1,1,"Oeuvres, by NA. (, )","Oeuvres complètes en vers et en prose, par M. Dorat, by Dorat, Claude-Joseph. (Paris, 1764)"
zspbk0012529,Oeuvres,spbk0001797,Oeuvres,1,1,"Oeuvres, by NA. (, )","Oeuvres, by Boulanger, Nicolas-Antoine. (n.pl., NA)"
spbk0003186,Oeuvres de Crébillon,spbk0001799,Oeuvres de Crébillon,1,1,"Oeuvres de Crebillon, nouvelle edition corrigée etc., by Crébillon, Prosper Jolyot de. (Paris, 1775)","Oeuvres de Crébillon fils, by Crébillon, Claude Prosper Jolyot de. (n.pl., NA)"
zspbk0013730,Olinde,spbk0001851,Olinde,1,1,"Olinde, by NA. (, )","Olinde, par l'auteur des mémoires du vicomte de Barjac, by Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]. (Geneva, 1784)"
zspbk0011538,Sermons choisis,spbk0002205,Sermons choisis,1,1,"Sermons choisis, by Perulssault, Sylvain (père). (Lyon, 1758)","Sermons choisis, by Sterne, Laurence. (London; Paris, 1786)"
spbk0010527,Traité des successions,spbk0002375,Traité des successions,1,1,"Traité des successions, by NA. (Lyon, 1779)","Traité des successions de Le Brun, by Espiard de Saux, François-Bernard. (, )"
zspbk0013928,Triomphe de l'amour,spbk0002395,Triomphe de l'amour,1,1,"Triomphe de l'amour, by NA. (, )","Triomphe de l'amour, ou heures de Cythère, by Favart. (Hollande, 1783)"
spbk0002438,"Vie, faiblesses et repentir d'une femme",spbk0002433,"Vie, faiblesses et repentir d'une femme",1,1,NA,"Vie, faiblesses et repentir d'une femme, by NA. (n.pl., 1786)"
spbk0004826,Histoire d'Angleterre,spbk0002733,Histoire d'Angleterre,1,1,"Histoire de Plantagenet par M. Hume, by Hume, David. (, )","Histoire d'Angleterre...Nouvelle édition augmentée des notes de M. Tindal...de l'abrégé historique fait par Rapin Thoyras [et Jean Leclerc], du recueil des actes publics d'Angleterre de Thomas Rymer, dispersés dans cette édition à la fin des volumes auxquels chaque partie en peut appartenir, et des Mémoires pour les vingt-premières années du règne de george II, par les soins de M. de Saint Marc, by Rapin de Thoyras, Paul [de]. (La Haye, 1749)"
zspbk0011473,Histoire d'Angleterre,spbk0002733,Histoire d'Angleterre,1,1,"Histoire d'Angleterre, by Burnet, Gilbert. (La Haye, )","Histoire d'Angleterre...Nouvelle édition augmentée des notes de M. Tindal...de l'abrégé historique fait par Rapin Thoyras [et Jean Leclerc], du recueil des actes publics d'Angleterre de Thomas Rymer, dispersés dans cette édition à la fin des volumes auxquels chaque partie en peut appartenir, et des Mémoires pour les vingt-premières années du règne de george II, par les soins de M. de Saint Marc, by Rapin de Thoyras, Paul [de]. (La Haye, 1749)"
zspbk0012678,Histoire d'Angleterre,spbk0002733,Histoire d'Angleterre,1,1,"Histoire d'Angleterre, by NA. (, )","Histoire d'Angleterre...Nouvelle édition augmentée des notes de M. Tindal...de l'abrégé historique fait par Rapin Thoyras [et Jean Leclerc], du recueil des actes publics d'Angleterre de Thomas Rymer, dispersés dans cette édition à la fin des volumes auxquels chaque partie en peut appartenir, et des Mémoires pour les vingt-premières années du règne de george II, par les soins de M. de Saint Marc, by Rapin de Thoyras, Paul [de]. (La Haye, 1749)"
zspbk0012871,Cours d'architecture,spbk0003068,Cours d'architecture,1,1,"Cours d'architecture, by NA. (, )","Cours d'architecture, ou Traité de la décoration, distribution et construction des bâtiments, by Blondel, Jacques-François. (n.pl., NA)"
zspbk0013810,Malheurs (les) de l'amour,spbk0003445,Malheurs (les) de l'amour,1,1,"Malheurs (les) de l'amour, by NA. (, )","Malheurs (les) de l'amour. Drame , by Sinner de Ballaigues, Jean-Rudolphe. (Berne, 1775)"
zspbk0012782,Sermons sur divers textes de l'Ecriture sainte,spbk0003557,Sermons sur divers textes de l'Ecriture sainte,1,1,"Sermons sur divers textes de l'Ecriture sainte, by Bessonnet, Jacob. (, )","Sermons sur divers textes de l'Ecriture sainte, by Romilly, Jean Edme. (Geneva, 1780-1788)"
zspbk0014767,Bibliotheca anatomica,spbk0003584,Bibliotheca anatomica,1,1,"Bibliotheca anatomica, by Manget, Jean-Jacques. (, )","Bibliotheca anatomica qua scripta ad anatomen et physiologiam facientia a rerum initiis recensentur, by Haller, Albrecht [von]. (n.pl., NA)"
zspbk0013632,Hymne au soleil,spbk0004387,Hymne au soleil,1,1,"Hymne au soleil, by Laurens de Reyrac, François-Philippe de. (, )","Hymne au soleil, suivi de plusieurs morceaux du même genre, by Reyrac, François-Philippe de Laurens [abbé de]. (n.pl., NA)"
zspbk0012448,Fables,spbk0004428,Fables,1,1,"Fables, by NA. (, )","Fables, by Boisard, Jean Jacques François Marin. (n.pl., NA)"
spbk0010363,Oeuvres de Regnard,spbk0004746,Oeuvres de Regnard,1,1,"Oeuvres (les) de M. Regnard, by Regnard, Jean François. (Amsterdam, 1750)","Oeuvres de Regnard, by Regnard, Jean François. (Amsterdam, 1771)"
zspbk0011473,Histoire d'Angleterre,spbk0004826,Histoire d'Angleterre,1,1,"Histoire d'Angleterre, by Burnet, Gilbert. (La Haye, )","Histoire de Plantagenet par M. Hume, by Hume, David. (, )"
zspbk0012678,Histoire d'Angleterre,spbk0004826,Histoire d'Angleterre,1,1,"Histoire d'Angleterre, by NA. (, )","Histoire de Plantagenet par M. Hume, by Hume, David. (, )"
zspbk0011379,Mélanges philosophiques,spbk0004995,Mélanges philosophiques,1,1,"Mélanges philosophiques, by Formey, Jean Henri Samuel. (Leyde, 1754)","Mélanges philosophiques, par M. Formey, by Formey, Jean Henri Samuel. (Leiden, 1754)"
spbk0010476,Sages entretiens (les) d'une âme qui aime son salu,spbk0010299,Sages entretiens (les) d'une âme qui aime son salu,1,1,"Sages entretiens, by NA. (Toulouse, 1779)","Sages entretiens (les) d'une âme qui aime son salut, by Guisain, Jacques. (Saint-Brieuc, 1779)"
zspbk0013907,Proverbes dramatiques,zspbk0010699,Proverbes dramatiques,1,1,"Proverbes dramatiques, by Carmontelle, Louis Carrogis [de]. (, )","Proverbes dramatiques, by NA. (, )"
zspbk0011337,Essai de Philosophie morale,zspbk0011246,Essai de Philosophie morale,1,1,"Essai de Philosophie morale, by Maupertuis, Pierre-Louis Moreau [de]. (, )","Essai de Philosophie morale, by Maupertuis, Pierre-Louis Moreau [de]. (Berlin, 1749)"
zspbk0011644,Histoire ecclesiastique,zspbk0011297,Histoire ecclesiastique,1,1,"Histoire ecclesiastique, by NA. (, )","Histoire ecclesiastique, by Racine, Bonaventure. (, )"
zspbk0011722,Histoire ecclesiastique,zspbk0011297,Histoire ecclesiastique,1,1,"Histoire ecclesiastique, by Eusèbe de Cesarea. (, )","Histoire ecclesiastique, by Racine, Bonaventure. (, )"
zspbk0011968,Philosophie ad usum scholae accomodata,zspbk0011344,Philosophie ad usum scholae accomodata,1,1,"Philosophie ad usum scholae accomodata, by Dagoumer, Guillaume. (, )","Philosophia ad usum scholae accomodata, by Dagoumer, Guillaume. (Lyon, )"
zspbk0011886,"Histoire du regne de Louis XIII, roi de France et ",zspbk0011398,"Histoire du regne de Louis XIII, roi de France et ",1,1,"Histoire du regne de Louis XIII, roi de France et de Navarre, by Le Vassor, Michel. (, )","Histoire du regne de Louis XIII, roi de France et de Navarre, by Griffet, Henri. (Paris, 1758)"
zspbk0013712,Histoire de Bretagne,zspbk0011402,Histoire de Bretagne,1,1,"Histoire de Bretagne, by NA. (, )","Histoire de Bretagne, by NA. (, )"
zspbk0011446,Elevations à Dieu sur les préparations à la mort e,zspbk0011445,Elevations à Dieu sur les préparations à la mort e,1,1,"Elevations à Dieu sur les préparations à la mort et sur quelques autres sujets de piété, by Le Nain, Pierre. (Paris, 1721)","Elevations à Dieu sur les préparations à la mort et sur quelques autres sujets de piété, by Le Nain, Pierre. (Paris, 1721)"
zspbk0012678,Histoire d'Angleterre,zspbk0011473,Histoire d'Angleterre,1,1,"Histoire d'Angleterre, by NA. (, )","Histoire d'Angleterre, by Burnet, Gilbert. (La Haye, )"
